detector_ms,tracker_ms,kalman_ms
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.12,0.12
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.07,0.08
0.00,0.11,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.06,0.05
0.00,0.08,0.07
0.00,0.04,0.05
880.50,0.10,0.06
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.10,0.07
0.00,0.07,0.07
0.00,0.09,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.06,0.07
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.07,0.07
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.04,0.05
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.05,0.05
992.91,0.07,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.06,0.07
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.04,0.09
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.08
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.08
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.05,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.03,0.06
838.49,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.04,0.07
0.00,0.04,0.09
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.09
0.00,0.03,0.08
0.00,0.03,0.08
0.00,0.03,0.09
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.10
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.08
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.04,0.07
842.84,0.05,0.08
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.05,0.09
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.06,0.09
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.04,0.08
0.00,0.05,0.09
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
832.50,0.05,0.05
0.00,0.07,0.07
0.00,0.08,0.06
0.00,0.07,0.06
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.08,0.08
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.10,0.10
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.09,0.08
0.00,0.09,0.07
0.00,0.05,0.05
0.00,0.04,0.07
0.00,0.06,0.07
0.00,0.03,0.07
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.03,0.08
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.10,0.07
0.00,0.04,0.05
0.00,0.04,0.05
0.00,0.03,0.07
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.09
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.06,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.04,0.07
0.00,0.04,0.09
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.04,0.09
0.00,0.03,0.07
0.00,0.04,0.07
0.00,0.04,0.07
833.09,0.07,0.06
0.00,0.11,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.08,0.05
0.00,0.07,0.07
0.00,0.10,0.09
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.08,0.06
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.06,0.09
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.07,0.09
0.00,0.07,0.07
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.08,0.11
0.00,0.06,0.06
0.00,0.04,0.07
0.00,0.05,0.05
0.00,0.08,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.07,0.08
0.00,0.05,0.06
0.00,0.06,0.05
0.00,0.04,0.07
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.07,0.09
0.00,0.03,0.06
0.00,0.07,0.06
0.00,0.09,0.08
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.08
0.00,0.07,0.07
0.00,0.04,0.06
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.08,0.07
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.06,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.07,0.09
0.00,0.08,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.07
863.99,0.07,0.06
0.00,0.07,0.07
0.00,0.08,0.08
0.00,0.09,0.07
0.00,0.06,0.05
0.00,0.09,0.08
0.00,0.06,0.05
0.00,0.09,0.06
0.00,0.08,0.06
0.00,0.08,0.07
0.00,0.13,0.07
0.00,0.08,0.09
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.09
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.07,0.06
0.00,0.03,0.05
0.00,0.06,0.10
0.00,0.16,0.06
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.10,0.05
0.00,0.06,0.05
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.08,0.06
0.00,0.03,0.05
0.00,0.07,0.08
0.00,0.09,0.06
0.00,0.07,0.08
0.00,0.05,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.07,0.07
0.00,0.08,0.08
0.00,0.05,0.06
0.00,0.10,0.06
0.00,0.05,0.06
0.00,0.07,0.05
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.07,0.06
0.00,0.05,0.07
0.00,0.04,0.05
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.09,0.06
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.06,0.09
0.00,0.08,0.08
0.00,0.03,0.06
0.00,0.07,0.05
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.11,0.07
0.00,0.05,0.07
841.00,0.07,0.05
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.04,0.07
0.00,0.07,0.09
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
829.43,0.06,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.05
835.65,0.07,0.05
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.06,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.08
987.54,0.10,0.07
0.00,0.07,0.07
0.00,0.04,0.07
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.04,0.07
0.00,0.05,0.08
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.11
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.03,0.09
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.06,0.08
0.00,0.04,0.09
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.05,0.09
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
838.65,0.10,0.06
0.00,0.07,0.07
0.00,0.09,0.08
0.00,0.09,0.08
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.10
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.03,0.08
0.00,0.05,0.09
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.09
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.09,0.09
0.00,0.06,0.06
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.07,0.08
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.10,0.06
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.05,0.08
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.07,0.08
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.04,0.08
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.04,0.08
0.00,0.08,0.08
0.00,0.06,0.06
1000.88,0.11,0.07
0.00,0.15,0.09
0.00,0.10,0.08
0.00,0.07,0.06
0.00,0.09,0.08
0.00,0.21,0.07
0.00,0.10,0.06
0.00,0.04,0.06
0.00,0.12,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.07,0.10
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.08,0.07
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.03,0.09
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.07,0.09
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.07,0.07
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.07
0.00,0.07,0.06
